"","logFC","logCPM","PValue","FDR"
"84924",1.01024550637375,2.63271732416045,0.131632762443942,0.262567154918877
"64395",0.706910295198151,4.9537336184945,0.131675835997,0.262613265517508
"54904",0.666144618831652,5.9006550015102,0.131757338638407,0.262735993202425
"23400",0.65448237259506,6.2365801498533,0.131960343877719,0.263100934104077
"57541",-0.786715230865342,4.19983526343294,0.132094532704652,0.263288693708045
"23424",0.7722513593985,4.19923695743563,0.132094532704652,0.263288693708045
"388677",0.663363381994211,6.05063510041228,0.132247269285048,0.263553205591692
"26071",-0.721235695319474,4.78436031025518,0.132545380908536,0.264067322842607
"56993",-0.721235695319474,4.78436031025518,0.132545380908536,0.264067322842607
"29035",0.668658123854001,5.70399972678426,0.132654809780557,0.264172591335198
"23143",0.66916925713298,5.56237344320402,0.132706208866516,0.264172591335198
"128866",0.636581989840881,7.3875479644372,0.132714802207078,0.264172591335198
"339123",-0.690644636534255,5.40606025495439,0.132744758640975,0.264172591335198
"25778",-0.706635763621985,5.22670466287555,0.132755762698648,0.264172591335198
"6304",0.684252160862361,5.22379896850648,0.132755762698648,0.264172591335198
"1478",0.794977945290083,3.89407399811971,0.132758822592877,0.264172591335198
"7181",0.794977945290083,3.89407399811971,0.132758822592877,0.264172591335198
"5140",0.726216437555818,4.54718246672718,0.132860469031802,0.264274598779342
"120224",-0.872511650920891,3.52801340746817,0.132870335551647,0.264274598779342
"81794",0.866369122280156,3.527073411927,0.132870335551647,0.264274598779342
"55095",-0.66144822065958,6.09731253543165,0.132942490108654,0.264378151328362
"23149",-0.765908767160219,4.25638606248318,0.133040519339463,0.264493155157576
"3570",-0.765908767160219,4.25638606248318,0.133040519339463,0.264493155157576
"84193",0.655067421968565,6.21014263155801,0.133066091930603,0.264504033793778
"3679",0.650684638536835,6.22763522795334,0.133270531043046,0.264870399938898
"85461",0.637010634911956,7.1391724493292,0.133463104412107,0.265213076254743
"115908",0.696308083800619,5.08870474905029,0.133657242571486,0.265558758115384
"1678",0.948696744441421,3.13631624230564,0.133727063174126,0.26561727159371
"79608",0.948696744441421,3.13631624230564,0.133727063174126,0.26561727159371
"51517",-0.762864444286048,4.32076316954657,0.13391459103467,0.265909476901347
"9079",0.761545793556469,4.30290852903358,0.13391459103467,0.265909476901347
"84319",0.799545949579376,3.96647663981852,0.133964822420198,0.2659690854296
"9960",0.689174061987383,5.1140246597876,0.134101691845861,0.266200658168606
"5214",0.660893507003119,6.08653772634931,0.134393863836589,0.266740400335698
"7419",0.663252545060473,5.69105207497003,0.134532895870505,0.266976078534154
"157697",0.836016453914062,3.6006646536147,0.134589979660756,0.2670088259243
"22927",0.836016453914062,3.6006646536147,0.134589979660756,0.2670088259243
"23473",0.674077044016168,5.54386642386654,0.134771327533206,0.267328293489517
"6049",0.666481258109435,5.71230969913744,0.134808870253182,0.267344999191802
"2539",0.663348459442201,5.99658765906069,0.134820382600258,0.267344999191802
"4250",0.623711834330203,8.17384421430472,0.135002295925943,0.267665392811434
"79648",0.770615937471185,4.04763325281044,0.13505569056034,0.267693628145644
"79887",0.663314886197855,5.88201325187627,0.135063648353012,0.267693628145644
"4700",0.669617594205029,5.73325920557462,0.135077565991874,0.267693628145644
"81573",0.6768407251663,5.20572182053905,0.13533170866084,0.268156897194398
"9645",0.642823675528449,6.48435824684397,0.13539734277272,0.268246557293922
"10419",0.659167508377863,5.77352391484391,0.135594241970507,0.268596211062759
"9848",-0.721605689771024,4.76135667257514,0.135955976663119,0.269111360846897
"92597",-0.772957078414037,4.11829655963736,0.136046558728789,0.269111360846897
"388743",0.839091730894393,3.68885380411032,0.136092978716661,0.269111360846897
"100505876",-0.823972422540283,3.71618423111034,0.136092978716661,0.269111360846897
"2189",0.796199725308118,3.704436386602,0.136092978716661,0.269111360846897
"51531",0.796199725308118,3.704436386602,0.136092978716661,0.269111360846897
"10051",0.67217321474656,5.65701684167112,0.136200212150952,0.269111360846897
"5270",0.902881484732227,3.23208127253369,0.136230362649045,0.269111360846897
"245812",-0.873299058795684,3.27056614821872,0.136230362649045,0.269111360846897
"3776",-0.873299058795684,3.27056614821872,0.136230362649045,0.269111360846897
"83452",-0.873299058795684,3.27056614821872,0.136230362649045,0.269111360846897
"85007",-0.873299058795684,3.27056614821872,0.136230362649045,0.269111360846897
"79663",0.841839508575681,3.25359730209248,0.136230362649045,0.269111360846897
"90634",-1.06105772849868,2.78060718288192,0.136249690944926,0.269111360846897
"255403",0.939096592538045,2.76662777762498,0.136249690944926,0.269111360846897
"333926",-1.14721393002838,2.31654419268848,0.136304219168977,0.269111360846897
"3745",-1.14721393002838,2.31654419268848,0.136304219168977,0.269111360846897
"4794",-1.14721393002838,2.31654419268848,0.136304219168977,0.269111360846897
"548645",-1.14721393002838,2.31654419268848,0.136304219168977,0.269111360846897
"6869",-1.14721393002838,2.31654419268848,0.136304219168977,0.269111360846897
"9473",-1.14721393002838,2.31654419268848,0.136304219168977,0.269111360846897
"83943",1.13835420905985,2.27410714285911,0.136304219168977,0.269111360846897
"1316",0.624415451297923,7.70780595369202,0.136381952094366,0.269224438585324
"30",-0.681833047167027,5.29334322843633,0.136426514198744,0.269272011450619
"51526",-0.709394512354432,4.79993717043849,0.136476224905063,0.269329730582742
"10057",0.688303798543146,5.06884623703068,0.136500931862225,0.269338096022645
"55920",-0.638980197253888,6.92276259700831,0.136582628043606,0.269437296722972
"323",0.673083264164397,5.51045704097465,0.1366126334627,0.269437296722972
"988",0.673083264164397,5.51045704097465,0.1366126334627,0.269437296722972
"84293",-0.660482270257161,5.87234396371154,0.136776747154762,0.269720547850968
"64763",-0.740166445138238,4.51719767739697,0.136831275241819,0.269747228600314
"344148",0.738017341161936,4.50949857771147,0.136831275241819,0.269747228600314
"80381",-0.668203528275494,5.72114769503005,0.136965407218242,0.269971209344645
"4921",0.637069216014914,6.80791233729401,0.137157303805067,0.270308965219542
"25926",0.685703356519995,5.12651949924214,0.137284109874471,0.270518359065314
"165324",-0.792680359223872,3.79463652474848,0.137415554093956,0.27065578151809
"51009",-0.792680359223872,3.79463652474848,0.137415554093956,0.27065578151809
"8527",-0.792680359223872,3.79463652474848,0.137415554093956,0.27065578151809
"7014",0.701851983794689,4.86572735924219,0.137437627982044,0.270658746874545
"80219",-0.767542122084818,4.22308517886121,0.137776915044945,0.271164586460728
"3125",0.764213284274689,4.22272281597589,0.137776915044945,0.271164586460728
"3652",0.764213284274689,4.22272281597589,0.137776915044945,0.271164586460728
"79573",0.764213284274689,4.22272281597589,0.137776915044945,0.271164586460728
"1809",-0.658675726233958,5.80647687583087,0.137894594255171,0.271355610259279
"27043",-0.675949018474471,5.42630735089351,0.138006000881649,0.27143240500322
"150678",-0.724110337447896,4.61504303245863,0.138016127507907,0.27143240500322
"123720",0.709671669890655,4.60191944297297,0.138016127507907,0.27143240500322
"29915",0.709671669890655,4.60191944297297,0.138016127507907,0.27143240500322
"3838",0.659364504413538,5.83640996830476,0.138324518175893,0.271998256825549
"9818",-0.710520823091053,4.65767795904514,0.138554412124954,0.2723913874605
"2043",0.663169442089744,5.47091877953811,0.138565879212196,0.2723913874605
"79863",-0.811979397770648,3.85315890262835,0.138586544497914,0.2723913874605
"51280",-0.689692418613345,5.24960064242936,0.138669617619613,0.272513963299954
"477",0.720188469312826,4.6901833302916,0.139060788841958,0.27291713535059
"10279",-1.44405767517425,1.92954023635995,0.139260305315864,0.27291713535059
"23475",-1.44405767517425,1.92954023635995,0.139260305315864,0.27291713535059
"54084",-1.44405767517425,1.92954023635995,0.139260305315864,0.27291713535059
"728489",-1.44405767517425,1.92954023635995,0.139260305315864,0.27291713535059
"8226",-1.44405767517425,1.92954023635995,0.139260305315864,0.27291713535059
"91687",-1.44405767517425,1.92954023635995,0.139260305315864,0.27291713535059
"112755",-1.35732071562458,1.87469174959009,0.139260305315864,0.27291713535059
"55374",-1.35732071562458,1.87469174959009,0.139260305315864,0.27291713535059
"55723",-1.35732071562458,1.87469174959009,0.139260305315864,0.27291713535059
"56108",-1.35732071562458,1.87469174959009,0.139260305315864,0.27291713535059
"7348",-1.35732071562458,1.87469174959009,0.139260305315864,0.27291713535059
"7378",-1.35732071562458,1.87469174959009,0.139260305315864,0.27291713535059
"122773",1.28451203198014,1.91641829641863,0.139260305315864,0.27291713535059
"131450",1.28451203198014,1.91641829641863,0.139260305315864,0.27291713535059
"51411",1.28451203198014,1.91641829641863,0.139260305315864,0.27291713535059
"56132",1.28451203198014,1.91641829641863,0.139260305315864,0.27291713535059
"64399",1.28451203198014,1.91641829641863,0.139260305315864,0.27291713535059
"9167",-0.673901074444844,5.30432215179369,0.139285280298901,0.27291713535059
"4736",-0.615052781608988,8.74655224845547,0.139289572233039,0.27291713535059
"29882",-0.721988102910818,4.73797980402035,0.139537961322444,0.27336311344976
"9412",-0.805184853525905,3.93773117120222,0.139629155137247,0.273438940242413
"10847",0.622388583870001,7.41413421228561,0.139679997287784,0.273438940242413
"129804",-0.973274618841743,2.92702377368321,0.139805242795878,0.273438940242413
"23600",-0.973274618841743,2.92702377368321,0.139805242795878,0.273438940242413
"4793",-0.973274618841743,2.92702377368321,0.139805242795878,0.273438940242413
"54858",-0.973274618841743,2.92702377368321,0.139805242795878,0.273438940242413
"1056",0.933352173301429,2.91986595697683,0.139805242795878,0.273438940242413
"128061",0.933352173301429,2.91986595697683,0.139805242795878,0.273438940242413
"132001",0.933352173301429,2.91986595697683,0.139805242795878,0.273438940242413
"162282",0.933352173301429,2.91986595697683,0.139805242795878,0.273438940242413
"675",0.933352173301429,2.91986595697683,0.139805242795878,0.273438940242413
"10557",-0.879893446937054,3.47236830487191,0.140074899804309,0.273884934104741
"149420",-0.879893446937054,3.47236830487191,0.140074899804309,0.273884934104741
"5098",-0.65017768739431,6.03518993377494,0.140352706513766,0.274353504301519
"23360",0.645831060600781,6.19779264918237,0.140356242188451,0.274353504301519
"60493",0.78951069142584,3.99404102639696,0.140562239727314,0.274715359063081
"3920",0.621386298202683,7.5408910360994,0.140925143820904,0.275383719563303
"55122",-0.740996168084742,4.48946350004213,0.141034758002215,0.275492233324168
"29081",0.726705224994492,4.47977332501107,0.141034758002215,0.275492233324168
"54928",-0.641271506353294,6.27122753680978,0.14104348171631,0.275492233324168
"80097",-0.670226880907064,5.50715621290556,0.141349710148668,0.276049396830857
"4712",-0.755882893139717,4.06981466281364,0.141401252972207,0.276051515712744
"80270",-0.755882893139717,4.06981466281364,0.141401252972207,0.276051515712744
"2621",-0.626983542400422,6.94051061012005,0.141413729570606,0.276051515712744
"7508",0.648131995976798,5.97159166790527,0.141525329617349,0.276071399555935
"10598",0.642239804550373,6.16126484965851,0.141545672510901,0.276071399555935
"23144",-0.725581147605726,4.53590782032037,0.141551714423915,0.276071399555935
"4329",0.68532104359064,4.92415966455414,0.141561867930882,0.276071399555935
"51422",0.68532104359064,4.92415966455414,0.141561867930882,0.276071399555935
"56261",0.68532104359064,4.92415966455414,0.141561867930882,0.276071399555935
"92521",0.668074756840965,5.52939505156316,0.141570773174516,0.276071399555935
"25818",-0.621952173559237,7.16217952006185,0.14167139317213,0.276226679915847
"26073",0.629837905246203,6.63938642368978,0.141826489944851,0.276488115731006
"2050",-0.638402725329593,6.39124026138527,0.1421321298535,0.276998808803455
"9759",0.673073100378608,5.30897118012413,0.142147242050367,0.276998808803455
"60468",-0.7529437871461,4.14288312089979,0.142158967141292,0.276998808803455
"84164",0.63733478490857,6.23286277027555,0.142198368229554,0.276998808803455
"1830",0.611595265280383,8.35844807279647,0.142221166886187,0.276998808803455
"4723",0.626970182871203,6.93310101006827,0.142306226216593,0.276998808803455
"9711",0.66450599232749,5.34148504902886,0.142390423248162,0.276998808803455
"7871",0.644990595096116,6.06954285939158,0.142406891365335,0.276998808803455
"55207",-0.64094368476215,6.26306631262285,0.142442256232998,0.276998808803455
"1294",0.611362505579981,8.43840474257264,0.142475868079986,0.276998808803455
"284307",1.09971396273397,2.48505037719487,0.142547490391782,0.276998808803455
"11245",-1.01262007761767,2.51495071348315,0.142547490391782,0.276998808803455
"115196",-1.01262007761767,2.51495071348315,0.142547490391782,0.276998808803455
"148534",-1.01262007761767,2.51495071348315,0.142547490391782,0.276998808803455
"29988",-1.01262007761767,2.51495071348315,0.142547490391782,0.276998808803455
"388611",-1.01262007761767,2.51495071348315,0.142547490391782,0.276998808803455
"4234",-1.01262007761767,2.51495071348315,0.142547490391782,0.276998808803455
"55365",-1.01262007761767,2.51495071348315,0.142547490391782,0.276998808803455
"6004",-1.01262007761767,2.51495071348315,0.142547490391782,0.276998808803455
"64779",-1.01262007761767,2.51495071348315,0.142547490391782,0.276998808803455
"7852",0.928732198537339,3.05847317065027,0.142593656876252,0.276998808803455
"390928",-0.903579072256923,3.05998254003427,0.142593656876252,0.276998808803455
"7570",-0.903579072256923,3.05998254003427,0.142593656876252,0.276998808803455
"8532",-0.903579072256923,3.05998254003427,0.142593656876252,0.276998808803455
"146923",-0.76925700780564,4.18899596217555,0.142846017428225,0.277419187423675
"57707",-0.803083216885691,3.65165972825713,0.142852223875889,0.277419187423675
"29957",0.709952327993765,4.6639757009857,0.142906948691466,0.277484512001032
"4637",-0.608612206431492,8.81562026330076,0.143256378069678,0.27812196503672
"9258",-0.710119644704748,4.70667526397851,0.143303167453621,0.278171762873904
"3815",0.635925250836854,6.38241737059075,0.143435047287827,0.278386694286212
"26472",-0.65180978792309,5.76878854522786,0.143606528854273,0.278637321320169
"727957",0.644676094754069,5.76481175580579,0.143606528854273,0.278637321320169
"1376",0.686068398303366,4.74726147603119,0.143675644188585,0.278730326091344
"978",-0.795909302574864,3.74853839897675,0.143960415974149,0.279241614652686
"57493",0.627882929236905,6.62824035664902,0.144038099850081,0.279351120991484
"8751",-0.618141570885932,7.38727791130704,0.144248547259464,0.279704590685829
"28964",-0.642957965834239,6.09505700407055,0.144262866250074,0.279704590685829
"51306",0.696875365717359,4.82730610204539,0.144357206840581,0.279846270597407
"25841",-0.729103529839739,4.36326287770835,0.144565658393697,0.280167820147667
"29886",-0.729103529839739,4.36326287770835,0.144565658393697,0.280167820147667
"5687",0.629531426635781,6.47635135019998,0.145443691962281,0.281827940293279
"9400",-0.741859875283382,4.46118483400123,0.14548972311386,0.281834133145191
"338692",-0.727233591393539,4.45217081752059,0.14548972311386,0.281834133145191
"85465",-0.646312386171152,5.77670172952231,0.145742630400287,0.282250891313116
"51320",-0.67808909595849,5.0108494417786,0.145763169236105,0.282250891313116
"113510",0.768560026757568,3.8782732883613,0.145769211745872,0.282250891313116
"54963",-0.726110184823098,4.50853287090285,0.145899256278977,0.282457853976503
"1663",0.656743005021806,5.45569563189108,0.145919028142888,0.282457853976503
"3425",-0.832783228978639,3.31438729693675,0.146607081946586,0.283706263431637
"9986",-0.832783228978639,3.31438729693675,0.146607081946586,0.283706263431637
"4717",-0.697712494548444,4.64982893196017,0.146958736026969,0.284344950357137
"285",0.972758159064461,2.70122999932177,0.146999959641275,0.284382897518309
"58509",-0.710316735630887,4.6823849209276,0.14726445272532,0.284852702250844
"646480",0.614757317153008,7.18106277248939,0.147507724033092,0.285195646532586
"57510",0.630127891279976,6.07538008912978,0.147537785549117,0.285195646532586
"8802",0.630127891279976,6.07538008912978,0.147537785549117,0.285195646532586
"55668",-0.709929196590843,4.73056281995455,0.147550114871483,0.285195646532586
"649",-0.697768644521052,4.7231065536322,0.147550114871483,0.285195646532586
"128869",0.730098056936064,4.08556986656531,0.147756943225965,0.285553475680787
"5250",0.605141089886425,8.16606374050705,0.147861687756395,0.285713942611806
"9295",0.621919090986053,6.6930365751465,0.147917607756221,0.285780032368831
"4007",-0.857645814511401,3.39556415308709,0.148070680355304,0.285949821367103
"55178",-0.857645814511401,3.39556415308709,0.148070680355304,0.285949821367103
"81888",-0.857645814511401,3.39556415308709,0.148070680355304,0.285949821367103
"7779",0.630994301533844,6.18206209256644,0.148093017544782,0.285950993084634
"3710",0.603938936887717,8.17892858398347,0.148340274084633,0.286386394759343
"23384",0.629249089858647,6.26709945591436,0.148508465766677,0.286669048118483
"51234",-0.647871958013658,5.46597399387319,0.148560314118484,0.286727071499726
"26112",-0.687270996083519,4.91640798348199,0.14873451643919,0.286966501035381
"2697",0.595605864206288,10.9432241733418,0.148736653126475,0.286966501035381
"4354",0.743186050104595,4.21010340319059,0.148749791288269,0.286966501035381
"573",-0.618593731234466,6.87978561820097,0.148782244580522,0.286987035537245
"7319",-0.687601680803399,4.95746878124199,0.148931664689989,0.287233149004188
"130589",-1.20041179249729,2.18381407136896,0.149110257624926,0.287359203541416
"2702",-1.20041179249729,2.18381407136896,0.149110257624926,0.287359203541416
"51537",-1.20041179249729,2.18381407136896,0.149110257624926,0.287359203541416
"51728",-1.20041179249729,2.18381407136896,0.149110257624926,0.287359203541416
"79003",-1.20041179249729,2.18381407136896,0.149110257624926,0.287359203541416
"90678",0.645568770437085,5.57980564126719,0.149128049318666,0.287359203541416
"90843",-0.731236929801828,4.26850216393874,0.149172676977923,0.287403112203879
"11320",-0.844572146749764,3.51056178250924,0.149277809401046,0.287469062480328
"58489",-0.844572146749764,3.51056178250924,0.149277809401046,0.287469062480328
"85013",-0.844572146749764,3.51056178250924,0.149277809401046,0.287469062480328
"9694",0.675212445847344,5.01491609018667,0.149294290826853,0.287469062480328
"55223",-0.729782763275686,4.33236375572304,0.149554910560038,0.287901872279758
"6780",0.614984779873765,6.8166173584894,0.149562823839534,0.287901872279758
"79017",-0.64319265132441,5.69410938092347,0.14960754311362,0.287945832943122
"4299",0.613734944866239,6.89239174205146,0.149843974490953,0.288358710196907
"7020",0.611803665123309,7.15190007154076,0.1498773414156,0.288379905895514
"2073",0.62543311571325,6.23230614795246,0.149898818779946,0.288379905895514
"2286",-0.807083171882009,3.60065872999536,0.15028228512369,0.288990879722729
"26048",-0.807083171882009,3.60065872999536,0.15028228512369,0.288990879722729
"79175",-0.807083171882009,3.60065872999536,0.15028228512369,0.288990879722729
"56850",0.660264771835999,5.31394737700969,0.150642470984764,0.289641185810711
"83940",0.714984586727712,4.51822940291521,0.150767809969913,0.289755164509141
"11240",-0.711660517845258,4.5273559414321,0.150767809969913,0.289755164509141
"374882",-0.711660517845258,4.5273559414321,0.150767809969913,0.289755164509141
"50485",0.698573558889522,4.57405204447765,0.151009238428064,0.290133907108455
"6341",0.698573558889522,4.57405204447765,0.151009238428064,0.290133907108455
"192670",-0.65382971036101,5.42722560659953,0.151031025434525,0.290133907108455
"357",-0.799368411576654,3.70091434955739,0.151124720076601,0.290186807454837
"57819",-0.774337508030979,3.68547521813234,0.151124720076601,0.290186807454837
"79050",-0.774337508030979,3.68547521813234,0.151124720076601,0.290186807454837
"5690",-0.625865858911365,6.12016758867108,0.151149428504381,0.290191906870317
"6392",0.625521497663866,6.17878020569898,0.151327685593808,0.290491759989631
"55308",0.650911055717932,5.51908524089211,0.151361236813976,0.290513785769416
"8013",-0.697786115280478,4.74672681525599,0.151799631279422,0.291297951684044
"91942",0.772820946572251,3.76967727560889,0.15183620720426,0.291297951684044
"150864",-0.769273910694393,3.78019151115737,0.15183620720426,0.291297951684044
"3106",0.593137077146872,9.55259351419062,0.151902663526215,0.291382966376307
"11016",-0.644121206531708,5.71819398659698,0.151947537771691,0.291426563115825
"55275",0.643238507646178,5.73619342139286,0.152002195964436,0.291488909457303
"26001",-0.639942427224761,5.76157953469847,0.152055111032135,0.291547895391499
"25923",0.619495267490281,6.47587581619875,0.152082137581687,0.29155723316396
"25984",0.608197225429737,7.13932933059532,0.152401197427842,0.292126344785576
"51399",-0.789659341370524,3.83930360725116,0.152440860487723,0.292159814034074
"9895",-0.67688017331914,4.93063609677203,0.152505459795146,0.292241058023056
"10284",-0.629960184713766,6.01350012049232,0.152650168428598,0.292263617948052
"54925",-0.916156012169065,2.98232525901198,0.152672703835771,0.292263617948052
"5608",-0.916156012169065,2.98232525901198,0.152672703835771,0.292263617948052
"57732",-0.916156012169065,2.98232525901198,0.152672703835771,0.292263617948052
"7626",-0.916156012169065,2.98232525901198,0.152672703835771,0.292263617948052
"84851",-0.916156012169065,2.98232525901198,0.152672703835771,0.292263617948052
"7272",0.906355350862192,2.97625064687854,0.152672703835771,0.292263617948052
"5291",0.628411610638894,6.13898062592204,0.152900687700113,0.292657476283024
"10966",-0.784165585046041,3.92468222791152,0.152957600273327,0.292681265376866
"9866",-0.762835544093248,3.91151016193349,0.152957600273327,0.292681265376866
"23299",-0.598347957218475,7.99643838799593,0.15316309885795,0.293031872327969
"79595",0.669246176797466,5.18741662009574,0.153245712575609,0.293147308007332
"2869",0.764895765280773,3.97928383690603,0.153401429192948,0.293283950280957
"80230",0.644892129866065,5.32974997602781,0.153560726442345,0.293283950280957
"134353",-1.48048458124556,1.69096234092771,0.153584596199261,0.293283950280957
"135398",-1.48048458124556,1.69096234092771,0.153584596199261,0.293283950280957
"3669",-1.48048458124556,1.69096234092771,0.153584596199261,0.293283950280957
"51339",-1.48048458124556,1.69096234092771,0.153584596199261,0.293283950280957
"56548",-1.48048458124556,1.69096234092771,0.153584596199261,0.293283950280957
"6781",-1.48048458124556,1.69096234092771,0.153584596199261,0.293283950280957
"9088",-1.48048458124556,1.69096234092771,0.153584596199261,0.293283950280957
"9806",-1.48048458124556,1.69096234092771,0.153584596199261,0.293283950280957
"5224",1.2817779063894,1.72982979968951,0.153584596199261,0.293283950280957
"83856",1.2817779063894,1.72982979968951,0.153584596199261,0.293283950280957
"11188",-0.615419064624734,6.6731740549158,0.15368595518503,0.293402561710686
"9391",-0.653363865726022,5.41253842553971,0.153713599850556,0.293402561710686
"84320",0.648509222625745,5.40438945978161,0.153713599850556,0.293402561710686
"5055",-0.64683561128292,5.43723875250721,0.153759681566936,0.293405401644331
"51031",-0.64683561128292,5.43723875250721,0.153759681566936,0.293405401644331
"55556",0.738294700725929,4.0597256268431,0.153784358071685,0.293409941694258
"28231",-0.734597510875493,4.13159576825395,0.154116087247502,0.293872423140107
"51562",0.722205295766288,4.11095793062703,0.154116087247502,0.293872423140107
"90627",0.722205295766288,4.11095793062703,0.154116087247502,0.293872423140107
"29998",-0.716014922744432,4.12021658063978,0.154116087247502,0.293872423140107
"2185",0.641261454567312,5.74431976271129,0.154225667076333,0.294038764569322
"51133",0.626159583747041,5.84256646615961,0.154336513187092,0.294207471683173
"7386",-0.628041240593497,5.97404106871556,0.154461068832718,0.294395151598483
"54433",-0.892380180117594,3.13365822386787,0.154502083512358,0.294395151598483
"84912",-0.892380180117594,3.13365822386787,0.154502083512358,0.294395151598483
"22802",0.735721994834642,4.23341029943697,0.154656116995647,0.294645988641338
"23637",0.618247018060574,6.43582012029194,0.154780183497106,0.294839669171745
"253190",0.72153060774003,4.27892074627102,0.154876244824313,0.294894589153978
"64895",0.694632945319537,4.28919051280275,0.154876244824313,0.294894589153978
"80114",0.694632945319537,4.28919051280275,0.154876244824313,0.294894589153978
"105375355",1.08016998468596,2.36137422774454,0.155392798722538,0.295578756633402
"28512",1.08016998468596,2.36137422774454,0.155392798722538,0.295578756633402
"51151",1.08016998468596,2.36137422774454,0.155392798722538,0.295578756633402
"56109",1.08016998468596,2.36137422774454,0.155392798722538,0.295578756633402
"8464",1.08016998468596,2.36137422774454,0.155392798722538,0.295578756633402
"4118",-1.04324309867965,2.39999343210076,0.155392798722538,0.295578756633402
"7957",-1.04324309867965,2.39999343210076,0.155392798722538,0.295578756633402
"10038",0.703298776465012,4.48868828429096,0.155520781358943,0.295779442390856
"23417",0.861196652012654,3.20724180734272,0.155901245322363,0.296288920739019
"7512",0.861196652012654,3.20724180734272,0.155901245322363,0.296288920739019
"10044",-0.839461609592564,3.24959723202517,0.155901245322363,0.296288920739019
"259232",0.800154675856108,3.22913100397989,0.155901245322363,0.296288920739019
"29078",0.800154675856108,3.22913100397989,0.155901245322363,0.296288920739019
"23080",-0.685942385321935,4.7627133250575,0.156049817133817,0.296528453958686
"55052",-0.664218428528728,4.83881491337524,0.156157125613452,0.296689520061712
"84975",-0.686920220982731,4.87414256068461,0.156201912547995,0.296731769484491
"51324",0.622760683461262,6.10722922424153,0.156330141750171,0.296932496433386
"79056",-0.661072612236277,5.1120332407496,0.156399526714151,0.297018824729576
"5290",0.651274879893308,5.25724738926859,0.156461037967427,0.297018824729576
"23765",0.637592800414685,5.31295893034021,0.156474330847836,0.297018824729576
"79729",-0.640727200827879,5.63207617793925,0.156475084859444,0.297018824729576
"5819",-0.639946789972493,5.44718332928426,0.156488449870822,0.297018824729576
"4756",0.602131706884655,7.10757229590774,0.156794296894501,0.297556410850121
"1781",0.605416691413013,6.82392204523395,0.157105475250745,0.298103958013634
"10451",-0.612143878022034,6.50773147615126,0.157509099714745,0.298826736324443
"5754",-0.60973214596987,6.40992892135536,0.157645672287433,0.299042727638796
"79029",-0.850828137643148,3.4542119005882,0.157821111959834,0.29933237421151
"6732",0.618307881497288,6.06830669575307,0.158164571453,0.299940567192683
"9788",0.59696383435155,7.24956574106682,0.158299950345717,0.300154041296728
"3839",0.617758525241022,5.91307898174207,0.158415390317657,0.300316770251014
"6884",0.817687298094421,3.54454357193166,0.158477061526183,0.300316770251014
"10775",-0.811402436557052,3.54778274781784,0.158477061526183,0.300316770251014
"8859",-0.811402436557052,3.54778274781784,0.158477061526183,0.300316770251014
"157769",0.619210573893437,5.83841930086271,0.15853955715748,0.300391941344173
"57214",0.633848251789185,5.73988203128499,0.158707191825405,0.300579726141408
"80157",0.633848251789185,5.73988203128499,0.158707191825405,0.300579726141408
"4678",0.624518720472649,5.74356102444839,0.158707191825405,0.300579726141408
"1969",0.595084946475348,7.38026126037639,0.158793074402206,0.30069910290094
"153443",0.790412586907171,3.61724730190827,0.158990838263141,0.300974973526605
"55012",0.790412586907171,3.61724730190827,0.158990838263141,0.300974973526605
"9403",-0.631806918383918,5.57634556274849,0.159007372593431,0.300974973526605
"340348",-0.771717867042988,3.73361279868836,0.159393453863733,0.301400509889646
"51063",-0.771717867042988,3.73361279868836,0.159393453863733,0.301400509889646
"10699",1.05226528910354,2.5607778574139,0.159529945389573,0.301400509889646
"4604",1.05226528910354,2.5607778574139,0.159529945389573,0.301400509889646
"92482",1.05226528910354,2.5607778574139,0.159529945389573,0.301400509889646
"158405",-0.987014462525581,2.62138327141937,0.159529945389573,0.301400509889646
"2173",-0.987014462525581,2.62138327141937,0.159529945389573,0.301400509889646
"376267",-0.987014462525581,2.62138327141937,0.159529945389573,0.301400509889646
"79641",-0.987014462525581,2.62138327141937,0.159529945389573,0.301400509889646
"11122",0.946432916746417,2.59531154546917,0.159529945389573,0.301400509889646
"400720",0.946432916746417,2.59531154546917,0.159529945389573,0.301400509889646
"6278",0.946432916746417,2.59531154546917,0.159529945389573,0.301400509889646
"144363",-0.932848816502207,2.58801658143512,0.159529945389573,0.301400509889646
"11078",0.602266785377291,6.72356585745443,0.15957950852069,0.301450868880816
"406",0.761947415546237,3.80122035616185,0.159708351172687,0.30165095350673
"11258",-0.660582924796541,5.09373347914464,0.159840158713865,0.301856579867357
"23678",0.65946887495181,5.02103308579756,0.159943569411335,0.301965197974714
"87178",0.65946887495181,5.02103308579756,0.159943569411335,0.301965197974714
"80262",-0.657930668314771,4.99857676617837,0.15999547308048,0.302008675859404
"1955",-0.605461855047997,6.56240895173604,0.160061713619132,0.302008675859404
"157567",-0.760943220960843,3.95274842991832,0.160142693414617,0.302008675859404
"2553",0.749019177086457,3.93624640596424,0.160142693414617,0.302008675859404
"29954",0.749019177086457,3.93624640596424,0.160142693414617,0.302008675859404
"466",0.749019177086457,3.93624640596424,0.160142693414617,0.302008675859404
"51011",0.749019177086457,3.93624640596424,0.160142693414617,0.302008675859404
"282991",-0.67622124503973,4.88879002580952,0.160150204433994,0.302008675859404
"9654",0.67465924857843,4.849441538241,0.160200791356969,0.302050060710198
