gene_id	C1	C2	T1	T2	T3
7136	4.98	6.30	15.65	19.01	12.28
7137	0.42	0.67	1.62	5.98	2.08
7138	9.45	16.19	24.83	21.60	22.64
7139	4.90	11.51	1.76	2.36	1.47
714	8.45	2.82	0	0	0
7140	2.94	6.47	0.29	0.35	0.36
7143	0	0.10	0	0	0
7145	42.06	28.74	2.83	2.97	3.81
7148	16.22	91.22	2.56	3.22	2.36
715	62.88	43.07	37.53	38.81	33.03
7150	19.87	26.37	60.35	45.06	57.84
7153	9.24	17.10	66.66	49.10	67.78
7155	33.39	52.79	53.04	36.12	49.48
7156	4.49	1.93	9.57	9.08	11.03
7157	22.15	18.66	45.87	46.66	42.18
7158	4.23	7.56	9.92	9.61	9.94
7159	14.72	12.56	11.41	12.32	16.81
716	82.17	124.15	12.42	14.74	12.08
7161	5.22	1.71	3.57	2.50	2.53
7162	10.27	1.40	19.51	18.68	23.06
7163	14.53	6.07	17.87	20.36	17.00
7164	36.54	13.45	13.32	12.04	8.73
7165	63.09	9.57	98.67	95.97	95.68
7166	1.16	0.30	0.18	0	0.24
7167	316.77	496.00	695.93	825.94	741.92
7168	115.12	197.54	110.75	111.79	116.92
7169	69.27	113.45	71.98	73.14	81.04
717	2.78	4.92	21.35	20.96	23.90
7170	64.55	58.92	129.57	130.19	127.65
7171	238.90	126.99	236.66	207.18	217.67
7172	9.33	16.53	9.22	9.06	8.43
7173	0.58	0.85	0	0.32	0.17
7174	6.60	8.68	18.20	15.15	20.30
7175	16.22	34.68	27.86	17.65	28.27
7177	29.93	19.14	25.48	31.76	29.47
7178	464.21	279.63	443.99	420.93	449.18
7179	0	0	1.67	1.76	2.00
718	28.82	109.05	174.31	179.46	180.51
7180	1.03	0.21	0	0	0
7181	4.57	5.59	10.20	10.56	10.40
7182	8.93	3.37	11.87	10.69	12.12
7184	122.89	170.83	419.25	331.55	370.52
7185	2.42	0.49	3.50	3.82	5.36
7186	5.91	3.41	17.62	17.20	18.08
7187	5.44	3.06	6.71	7.05	7.86
7188	2.32	1.46	8.00	7.71	7.64
7189	2.93	1.62	2.25	2.04	1.80
719	0.19	0.08	0.74	0.57	0.12
72	24.42	11.57	1.12	1.24	1.07
720	0.76	5.31	0	3.79	3.85
7200	0.56	0.14	0.71	0.87	1.14
7203	77.70	57.46	217.73	214.58	220.50
7204	9.00	11.10	11.45	12.75	12.92
7205	47.81	10.25	40.90	45.57	41.68
721	0	0.78	23.59	25.69	25.16
7216	3.38	1.94	4.45	5.32	6.15
722	0	0	3.68	2.35	3.42
7220	0.93	0.89	2.89	2.56	2.63
7222	0.21	0.24	0.20	0	0.13
7224	0	0.05	0	0	0
7225	1.57	1.32	0	0	0
7226	0.16	0.60	7.07	10.34	5.82
7227	15.48	36.55	2.11	1.42	2.64
723790	11.66	371.68	30.50	38.99	34.02
7247	24.65	11.21	38.09	33.12	32.25
7248	6.03	5.52	6.25	5.21	6.09
7249	17.24	21.12	22.01	25.41	24.15
725	0.37	0	17.72	10.15	18.76
7251	42.65	51.49	37.75	39.50	33.63
7253	0.08	0.47	0.22	0.09	0.57
7257	14.58	11.50	16.61	13.75	19.35
7258	0	0	0	0	2.49
7259	20.97	26.89	14.11	14.60	17.48
726	3.13	1.94	6.40	8.58	5.67
7260	13.22	5.34	19.99	20.82	17.10
7262	26.62	7.64	51.96	48.00	44.81
7263	19.39	2.54	32.15	32.48	30.48
7264	44.72	20.38	36.36	47.13	46.47
7265	32.49	16.75	45.91	31.82	33.92
7266	58.41	45.30	44.16	38.95	42.48
7267	31.02	30.41	37.58	28.90	41.00
7268	7.99	6.65	14.95	16.99	15.72
727	0.63	2.03	9.96	7.22	9.66
7270	5.70	7.53	10.92	7.87	9.21
7272	2.19	2.58	13.34	11.15	10.03
7273	0.15	0.69	0.20	0.13	0.21
7274	0	0	0.38	0	0
7275	2.17	0.51	6.06	4.14	7.09
7276	0	0.61	9.64	10.50	10.48
727684	0	3.53	0	0	0
7277	187.07	132.54	31.17	32.59	29.90
7278	0	0	0	0.53	0.28
727800	5.56	2.06	9.73	13.91	8.48
727830	0	0	0	0.08	0
727832	0	0.23	0	0.10	0
727837	0	0	1.78	1.24	0.97
727851	0.28	26.15	3.21	1.93	3.04
727866	27.92	19.16	26.61	26.96	26.27
727897	0.19	1.30	1.77	2.59	2.22
727909	0	14.33	0	0.13	0
727910	3.41	0.76	2.63	2.17	2.64
727936	3.65	3.38	4.36	2.95	3.37
727940	0	0.22	0.81	0	1.04
727957	10.50	9.78	12.85	14.10	13.32
728	1.19	0.58	2.27	2.09	2.56
7280	303.06	676.47	63.02	74.67	73.12
728036	0	0.02	0.02	0	0.03
728042	0	0.02	0.02	0	0.03
728047	2.25	0.09	10.52	10.43	9.76
728049	0	0.02	0.02	0	0.03
728062	0	0	0.02	0	0.03
728072	0	0.02	0.02	0	0.03
728075	0	0.02	0.02	0	0.03
728082	0	0.02	0.02	0	0.03
728090	0	0.02	0.02	0	0.03
728096	0	0.02	0.02	0	0.03
728113	129.58	235.09	1.20	2.53	0.35
728116	0	0	0.33	0.20	0.11
728118	1.79	10.82	1.57	0.57	1.00
728130	0.61	1.98	0.46	0.51	0.33
728194	0	0	0.21	0	0.14
728215	0.09	0	0.42	0.52	0.44
728224	35.15	53.90	0	0	0
728226	0	0.20	0	0.18	0
728229	0.37	0.87	1.13	2.19	2.81
728239	2.39	2.20	10.07	10.07	9.58
728255	1.73	3.56	0	0	0
728269	0	0	1.01	0.80	1.94
728276	0	0	0.13	0	0
728279	60.78	7.84	0	0	0
728294	10.73	3.55	9.96	16.67	8.66
7283	19.03	32.29	46.62	52.69	51.11
728318	0	0.78	0	0	0
728340	3.53	9.17	4.38	0	3.46
728343	0	0	0.05	0.02	0.02
728358	0	0	0.75	0	0
728361	0.60	0	0.58	0	0
728369	0	0.36	0	0	0
728373	0	0.36	0	0	0
728378	0	0	0.27	0.36	0.32
728379	0	0.36	0	0	0
728392	6.81	1.10	6.51	11.32	9.26
728393	0	0.36	0	0	0
728395	0	0	1.48	0	3.02
7284	71.87	95.02	168.02	194.77	166.95
728400	0	0.36	0	0	0
728403	0	0	0	1.52	0
728405	0	0.36	0	0	0
728419	0	0.36	0	0	0
728441	0.15	0.97	0.22	0.26	0
728464	0.33	0.17	0	0.44	0.15
728485	0.19	0	4.08	2.18	0.91
728489	8.37	1.97	17.13	12.33	21.35
728492	14.57	49.02	23.02	19.53	31.18
728498	0.31	1.01	1.06	1.13	0.63
728537	0.65	0	0.62	0.76	1.19
728568	2.25	0.48	2.93	3.59	6.03
728577	0.99	3.03	1.55	1.25	1.01
728586	0.39	0	0	0.46	0.48
728588	0	0.12	0	0	0
728591	0.35	0.25	0.68	1.46	0.82
7286	64.48	43.43	16.30	13.72	14.88
728621	0.80	0.74	0.22	0.22	0.42
728635	0.56	0.19	0.22	0.87	1.02
728642	5.61	10.45	14.03	11.01	12.75
728656	1.63	1.28	0	0	0.40
728661	16.24	4.26	22.32	22.32	19.64
728689	0	1.17	2.28	0	0
728695	0	0	5.64	5.99	4.10
7287	0.88	0	0.17	0	0
728734	0	6.27	0	0	0.75
728741	1.64	4.92	0.29	0.32	0.28
728747	0	0.55	0.53	0.28	0
728763	0	0	0.06	0.15	0
728780	0.27	0	0.13	0	0
728819	0.92	0.48	2.34	0.36	0.75
728833	0	0.20	7.09	7.93	6.43
728841	1.54	11.44	12.07	8.17	14.06
728888	0.92	8.43	2.44	1.35	2.83
7289	12.81	7.48	18.80	15.74	15.60
728927	2.36	7.22	2.62	2.51	4.23
728929	0	0.94	0	0	0.13
728957	0.09	0	0	0	0
729	1.30	1.07	0	0	0
7290	11.33	8.23	19.02	19.62	15.18
729085	0.50	0.23	0.86	1.17	0.12
729092	1.58	17.74	2.98	4.55	4.60
7291	5.06	1.32	4.23	3.22	2.85
729159	0	0	0.16	0	0
7292	0.20	0	0.48	0.47	1.48
729201	0	0.47	0	0	0
729220	0	0	0.32	0	0.20
729230	0.44	0.07	2.20	1.24	2.51
729262	0.34	5.27	0	0.77	0.50
729264	0	0.97	0.28	0	0.89
729288	0	0.18	0.37	0.53	0.70
7293	0.64	0.25	0.31	0	0
729330	0	0	0.19	0	0
729359	153.81	271.68	0.72	1.13	0.33
7294	0	0.18	0.23	0.28	0.15
729408	0	0	0	36.44	29.57
729422	0	0	20.41	20.00	26.71
729428	0	0	19.26	51.97	64.54
729431	0	0	20.41	20.00	26.71
729438	1.99	3.55	3.96	3.23	3.92
729440	3.81	1.63	7.09	7.59	9.61
729447	0	0	6.76	3.74	4.05
729475	0.10	0.07	0	0	0
7295	158.08	181.66	246.06	236.70	248.57
729515	3.58	0.78	3.72	3.15	3.48
729533	0	1.44	7.17	7.39	6.01
729540	0.74	0.38	0	0	0
729597	0.23	4.60	0.43	0.54	0.28
7296	29.92	25.38	83.53	79.52	84.70
7297	17.53	8.98	25.72	32.96	24.80
729747	0	0.16	1.14	0.47	0.49
729759	0	0.78	0.19	0	0
7298	10.32	4.12	132.65	107.86	129.05
729830	9.50	4.92	1.02	1.12	0.66
729852	3.37	2.17	7.09	6.05	3.99
729857	0.03	5.34	1.71	0	2.22
729873	0	0	2.49	0.73	1.54
7299	21.30	17.35	48.79	41.25	45.18
729920	0.99	1.05	0.18	0.52	0.39
729956	0	0	0	0.07	0.21
729967	8.33	7.04	11.36	11.67	9.10
729978	0.30	5.28	0.82	1.21	1.02
729991	6.47	2.48	5.50	10.52	10.35
729993	6.26	0.30	13.04	9.38	11.38
730	1.15	1.33	0	0.07	0
730005	0.67	0.24	0.30	0	0
730051	1.11	3.44	2.12	1.74	2.97
730087	1.33	1.98	0.93	2.35	1.22
730094	2.94	0.54	4.71	4.06	3.71
730098	1.44	1.13	0.28	0.34	1.87
7301	11.99	7.85	14.49	18.08	15.65
730112	1.31	0.27	0	0.42	0
730130	0	0	0	0	0.17
730183	0.64	0.52	4.35	1.54	1.59
730394	3.45	19.53	18.90	16.70	16.03
7305	6.77	13.94	6.58	4.45	1.63
7306	198.80	145.25	7.57	9.15	9.18
7307	57.78	55.83	135.37	132.75	98.94
730755	11.87	14.20	0	0.98	0
731	0	0	0.55	0.68	2.15
7311	136.52	159.55	207.70	215.05	195.17
731220	0	0.32	0.58	0.72	1.00
7314	285.46	661.72	540.64	632.67	620.89
7316	684.38	2402.40	540.81	525.42	675.57
7317	66.36	90.04	135.82	154.76	152.20
7318	3.53	3.21	7.40	7.75	6.76
7319	26.35	10.22	41.98	41.54	34.52
732	0	0	1.22	2.92	0.79
7320	12.26	19.01	10.42	15.56	9.23
7321	5.06	6.63	5.80	6.21	4.62
7322	29.82	14.60	34.81	38.60	33.93
732253	0	0	0	0	0.87
7323	54.77	27.29	62.18	58.56	54.25
7324	26.48	28.27	37.71	44.36	31.91
7325	12.56	5.13	7.43	8.19	4.42
7326	12.11	3.35	16.96	19.27	17.78
7327	24.28	4.00	45.84	33.91	45.06
7328	31.34	9.12	31.66	33.38	31.86
7329	30.80	18.02	54.76	57.04	50.86
733	0	0	2.75	1.45	1.52
7332	29.15	8.14	33.51	38.19	32.93
7334	21.51	11.54	42.13	36.37	40.74
7335	50.69	10.34	89.55	96.20	88.61
7336	17.69	4.49	35.81	31.05	29.15
7337	17.07	35.33	16.85	13.29	20.10
734	5.95	4.90	7.61	8.86	8.45
7341	52.74	25.76	64.79	69.51	68.21
7342	17.51	7.96	26.34	29.79	23.73
7343	37.96	20.08	32.25	32.11	34.71
7345	10.34	9.62	18.03	25.51	11.59
7347	57.37	30.23	25.73	29.17	23.38
7348	2.71	0.66	0.16	0.40	0.21
7349	0	0	4.76	7.47	3.33
735	0	0.47	0	0	0
7350	0	0	0	0.43	0
7351	13.25	4.67	53.30	70.76	56.58
7352	0.73	0	0.82	0.50	1.49
7353	28.33	31.75	24.53	18.75	25.91
7355	9.43	5.65	15.04	15.80	16.47
7357	14.71	11.83	21.06	19.25	20.06
7358	6.32	10.97	21.01	17.75	23.94
7360	53.98	29.14	52.73	43.28	42.56
7363	0.18	0	0	0.22	0.23
7364	0.44	2.23	1.47	0.52	1.36
7365	0	0.25	2.45	2.76	2.32
7366	0	0.24	0.29	1.26	0.38
7367	0	0	0	0.19	0
7368	1.54	0.74	1.71	2.51	3.20
7371	13.98	3.76	18.37	20.26	20.50
7372	5.90	4.97	7.92	8.88	8.73
7373	6.27	10.57	5.38	5.26	6.28
7374	22.07	15.31	44.67	53.62	44.12
7375	19.76	24.37	15.37	17.40	18.70
7376	35.39	5.19	42.70	45.41	33.86
7378	3.38	0.92	26.85	31.30	29.61
7379	0	0	3.30	4.52	0.94
738	55.14	15.87	47.12	44.18	44.15
7380	0	0	0.33	0.80	0
7381	21.72	49.22	31.02	24.39	33.90
7384	111.63	64.48	159.48	156.32	143.80
7385	85.50	76.29	121.37	110.34	127.10
7386	81.48	33.60	117.96	130.36	122.72
7388	157.11	87.19	429.23	365.73	424.69
7389	33.93	37.20	45.22	48.50	41.82
7390	27.68	29.44	28.70	29.37	18.97
7391	19.99	8.84	24.04	21.41	26.28
7392	62.18	31.29	68.03	81.25	59.89
7398	10.00	8.43	33.97	27.32	33.09
7399	0.02	0.06	0	0.04	0
740	29.65	4.99	37.38	35.10	34.24
7401	0	0	0	0	0.18
7402	14.49	30.51	7.68	6.00	6.70
7403	7.91	18.34	7.23	6.91	5.74
7404	5.96	18.73	0.73	0.73	0.68
7405	7.25	5.90	7.07	9.22	7.10
7407	22.13	20.36	52.25	58.87	47.88
7408	27.13	11.30	36.84	44.34	39.88
7409	0.85	0.84	17.81	14.70	17.32
741	8.35	0.41	14.49	14.13	11.26
7410	5.21	4.25	13.07	14.18	12.09
7411	16.18	7.65	36.83	27.00	33.30
7412	3.06	4.32	5.82	4.51	4.35
7414	33.10	51.04	28.40	25.38	30.17
7415	98.07	149.96	101.59	91.28	101.14
7416	62.10	44.51	136.91	139.15	129.50
7417	104.92	62.21	131.20	136.51	141.75
7419	33.35	33.51	77.42	74.90	70.13
7421	36.51	11.61	3.92	3.18	2.80
7422	28.81	18.34	89.21	103.85	87.03
7423	44.79	12.72	51.93	57.39	51.36
7424	2.16	1.55	6.97	9.33	5.92
7425	0.81	0.10	25.07	28.42	26.75
7428	10.71	4.91	21.47	18.39	22.14
7429	0	0	8.50	6.90	8.96
7430	176.98	165.73	70.61	65.78	63.49
7431	474.99	614.46	775.93	787.01	753.38
7432	0	0	0	0.26	0.27
7433	18.25	9.89	1.84	3.46	2.45
7434	0.19	0.27	1.24	1.62	1.60
7436	8.96	9.42	10.74	10.56	10.88
7439	1.11	2.00	2.91	4.36	1.70
744	0.27	1.12	0.89	2.01	1.83
7442	2.20	1.83	2.33	2.86	3.54
7443	10.42	22.46	22.24	14.38	17.35
7444	11.49	11.33	8.67	6.18	8.11
7447	19.44	7.70	4.47	3.66	2.14
7448	0	0	17.41	26.31	15.99
745	0.12	0.05	6.65	8.12	9.09
7450	20.58	50.61	0.29	0.49	0.47
7453	25.37	16.20	194.08	180.93	184.29
7454	1.52	1.18	18.32	26.52	20.58
7455	0.04	0.03	0	0	0
7456	3.76	2.89	19.53	20.30	23.21
7458	185.54	29.43	217.23	205.16	217.09
746	67.20	31.73	225.91	233.62	152.77
7461	6.88	4.36	9.00	10.36	8.99
7462	0.79	0.27	14.90	15.53	16.73
7464	6.67	1.63	3.43	2.54	2.59
7465	19.39	14.20	23.56	18.05	23.52
7466	11.76	9.47	11.27	15.16	11.30
7468	7.93	3.96	29.39	26.56	32.23
7469	18.93	5.77	19.77	25.42	19.65
747	1.73	0.55	2.94	2.98	2.63
7471	0	0	0.29	0.54	0.38
7472	0.48	0.28	0	0	0
7473	22.76	6.00	2.33	2.50	2.51
7474	5.39	0.80	10.77	8.85	8.88
7475	1.65	0	3.36	4.37	3.82
7476	1.82	0.63	0.19	0.48	0.75
7477	12.71	1.49	2.43	2.48	3.43
7479	0	0	0.50	0.82	0
7480	2.50	0.46	1.26	1.72	1.44
7481	20.52	4.38	1.56	0.85	1.12
7482	2.74	2.79	0.39	0.99	0.85
7483	0.94	0.07	2.04	2.30	1.05
7484	1.10	0	0.07	0.16	0.16
7485	6.55	1.64	17.06	18.85	11.01
7486	3.35	7.41	4.71	4.67	5.66
7490	0	0	2.72	3.06	3.30
7494	70.55	19.39	202.26	194.93	184.75
7498	0.96	3.56	0.23	0.14	0.44
7499	13.97	16.15	0	0.28	0.29
7504	0.59	0.10	1.88	2.15	2.35
7507	8.05	15.93	7.87	4.18	8.17
7508	16.76	16.49	15.31	16.62	17.16
751071	1.03	0	3.92	2.41	1.26
7511	22.13	24.15	30.90	27.31	31.24
7512	2.38	2.73	0.10	0.12	0.25
7514	21.49	23.23	74.72	69.32	73.91
7515	14.62	8.65	24.39	22.17	29.21
7516	1.01	0.17	6.54	5.73	5.82
7517	7.05	2.10	16.97	20.28	15.31
7518	4.65	3.99	6.21	7.25	6.70
752	3.90	2.08	24.58	23.16	22.37
7520	92.35	81.50	126.06	114.67	128.70
752014	4.64	0	8.08	11.93	9.22
7525	15.27	12.35	12.58	14.65	13.74
7528	25.40	21.36	30.63	27.74	35.65
7529	74.17	15.87	98.33	94.38	93.66
753	3.09	0.46	3.28	2.64	3.01
7531	221.81	151.62	304.99	289.15	308.18
7532	43.62	16.58	78.62	79.94	79.13
7533	50.46	24.35	57.62	50.30	47.53
7534	312.70	149.16	279.83	296.05	257.37
7535	0.72	0.66	23.97	27.05	19.33
7536	53.93	43.89	105.33	127.88	107.31
7538	146.07	36.09	54.15	65.59	50.81
7539	0.95	0.83	1.59	0.97	0.73
754	65.71	12.09	165.05	174.06	163.69
7541	5.46	3.35	3.33	5.29	4.99
7542	22.76	8.12	20.57	25.29	23.68
7543	3.03	7.13	5.67	4.53	5.21
7544	3.47	11.94	1.11	0.76	0.42
7545	0.13	0.15	1.68	1.68	1.13
7546	0	0	7.88	8.60	8.34
7547	0	0	2.34	2.93	1.63
7549	2.02	0.47	2.20	1.80	3.25
755	12.64	0.77	13.80	15.72	13.85
7551	10.18	3.86	17.61	14.52	14.44
7552	3.13	4.18	4.85	3.07	3.84
7553	10.64	4.99	11.39	10.14	13.72
7554	2.21	6.13	2.26	1.48	3.10
7555	122.43	48.74	96.93	95.88	99.05
7556	1.32	0.66	2.00	1.63	2.20
7559	7.76	6.09	10.16	8.99	8.84
7561	3.73	1.90	1.78	1.36	2.29
7562	1.12	5.67	2.85	2.09	1.85
7564	6.00	3.07	4.39	5.58	5.87
7565	3.79	2.91	2.04	2.66	2.17
7566	6.09	1.85	4.25	2.78	2.92
7567	0.76	0.49	0.48	1.48	0.78
7568	2.70	2.61	1.50	0.66	1.66
7569	2.30	1.13	3.91	4.25	4.43
757	15.76	4.08	19.19	14.51	14.17
7570	5.85	1.97	15.69	15.37	15.56
7571	4.33	4.03	5.36	4.55	6.12
7572	14.41	14.34	19.35	16.34	15.48
7574	4.67	1.55	3.76	4.34	6.11
7576	2.31	7.00	2.48	2.39	2.62
7579	0.97	0.19	0.62	0.38	0.90
758	0	0	0.26	0.32	0.34
7580	19.12	6.18	13.65	13.49	11.60
7581	9.19	6.54	6.89	5.14	5.94
7582	3.11	2.84	3.69	3.88	4.60
7584	3.26	1.72	2.11	0.91	1.92
7586	14.04	10.14	15.20	12.08	14.84
7587	3.59	1.92	5.71	6.11	7.23
7589	5.06	2.36	7.91	10.62	9.44
759	0	0.30	0	0	0
7592	2.38	3.64	5.11	3.25	4.16
7593	6.23	1.95	13.51	13.17	10.76
7594	1.74	5.95	3.36	2.29	3.11
7596	3.71	0.82	4.37	3.60	2.93
7597	3.25	2.20	5.08	4.85	5.72
760	21.74	24.55	2.83	5.20	2.86
7608	0	0	0	0	0.71
761	1.40	0.31	0.38	0	0
7617	10.86	1.44	17.08	16.14	20.22
762	0.31	0.96	1.17	2.88	3.01
7620	0.79	1.53	1.15	1.17	2.23
7621	0.60	1.52	1.28	0.80	0.84
7625	3.30	1.40	7.69	4.75	8.47
7626	2.14	1.25	5.26	3.77	3.26
7627	5.18	1.25	8.87	6.42	8.57
7629	9.89	5.96	22.24	24.81	19.02
763	0	0	0.32	0.39	2.45
7633	3.49	3.32	1.43	2.34	2.86
7634	0.12	0	0.85	0.62	1.98
7637	4.03	2.59	6.27	5.60	6.14
7638	0.46	1.19	0.58	0.36	0.19
7639	1.27	2.32	1.84	2.54	3.97
7643	0.92	0.71	2.00	2.46	1.91
7644	2.81	40.70	3.16	2.76	3.08
765	80.72	54.39	0	0	0
7652	0	0.30	0.21	0	0
766	0	0	0.20	0	0
767	0.12	0.34	1.02	0.95	1.08
7673	1.90	1.96	2.80	0.75	1.80
7675	3.27	8.47	4.58	4.35	3.75
767558	36.71	12.67	61.63	71.25	58.47
7678	0.98	2.16	5.00	4.70	5.96
768	7.23	6.53	53.75	51.99	57.01
7681	0.25	0.20	2.77	1.62	1.55
768206	0	0.27	0	0	0.43
768211	6.44	37.41	4.53	3.07	4.10
768239	38.41	6.78	0.07	0	0
7690	7.56	5.97	15.89	12.02	16.66
7691	1.02	0.79	0.86	0.66	0.56
7692	6.75	2.56	6.58	5.80	7.57
7693	5.43	4.13	4.30	4.21	5.55
7694	1.71	1.36	3.56	2.47	1.73
7695	2.45	1.82	2.69	2.47	1.80
7697	4.29	3.39	6.41	5.52	5.44
7699	4.89	2.39	4.45	4.88	5.49
770	8.43	3.79	8.76	6.81	6.45
7700	1.42	1.33	1.02	1.35	1.50
7701	5.71	2.85	4.71	6.85	5.45
7702	5.86	5.99	5.69	4.52	3.74
7703	7.35	8.58	17.43	18.00	14.07
7704	4.94	5.14	0.34	0.43	0.34
7705	19.33	5.03	33.29	26.72	31.84
7706	15.17	5.85	20.82	21.56	22.36
7707	3.70	3.92	3.61	3.75	3.63
7709	10.42	4.26	11.10	11.01	10.66
771	52.10	34.49	14.66	15.51	18.04
7710	0.84	0.69	0.71	1.27	0.72
7711	1.14	1.99	1.90	1.55	2.94
7712	0	0.16	0	0	0
7716	8.94	9.64	15.20	14.21	15.82
7718	1.15	0.56	2.47	1.69	2.13
7726	17.43	4.33	19.08	21.57	17.52
7727	6.00	3.31	5.89	5.96	6.59
7728	0.63	1.25	3.07	1.57	1.87
773	0.04	0.03	0.79	0.74	0.78
7730	0	0.71	1.62	0.16	1.51
7732	0.43	0.16	0.91	0.50	0.39
7733	2.85	1.81	2.75	2.03	2.64
7737	9.47	4.67	14.25	11.47	18.01
7738	3.55	4.36	5.48	4.62	2.86
7739	57.77	30.10	8.00	7.83	13.69
774	0.07	0.05	0.44	0.17	0.17
7741	3.57	2.18	5.68	3.67	4.78
7743	4.55	2.95	5.36	3.58	5.16
7745	4.64	2.02	7.36	9.29	7.13
7746	3.15	1.49	6.21	6.32	4.84
7748	4.00	2.80	7.33	6.73	9.71
775	1.14	1.38	1.32	1.30	1.09
7750	14.84	25.08	14.64	12.30	16.86
7752	1.47	1.26	4.02	3.69	6.96
7753	3.44	0.84	6.01	5.19	4.00
7755	9.59	2.88	5.48	9.25	7.22
7756	71.53	54.01	78.81	74.59	75.26
7757	0.36	0.41	3.56	2.77	1.74
776	0.27	0.73	1.16	0.77	0.88
7760	10.26	2.12	7.70	8.34	7.20
7761	0	0.11	0.13	0.24	0.17
7762	0.43	0.45	0.73	0.56	0.24
7763	22.14	12.45	31.47	30.33	29.33
7764	7.10	7.91	26.17	24.95	29.35
7766	1.29	0.89	0.96	1.18	0.88
7767	5.26	3.67	5.17	4.83	5.05
7768	0.31	1.37	0.80	0.63	1.02
7769	9.89	5.61	11.90	8.34	8.97
777	0.07	0.07	0.02	0.03	0
7770	4.26	2.97	4.43	5.07	5.38
7771	1.51	2.00	0.88	0.91	0.80
7772	1.63	0.33	1.82	2.41	1.10
7773	1.08	1.35	1.19	0.78	1.33
7775	2.93	2.78	5.68	3.69	6.92
7776	2.45	2.82	3.15	1.70	2.64
7779	36.08	35.28	8.03	9.46	7.61
778	0.06	0	0.06	0.20	0.07
7780	0.44	0.11	0	0	0
7781	0.89	0.41	1.11	1.04	1.09
7782	3.92	1.75	1.67	1.17	0.41
7783	0	0.20	0	0	0
7784	2.88	2.28	13.07	10.98	9.79
7786	2.46	1.35	6.75	6.33	5.04
7789	0.90	2.11	0.78	1.21	2.27
779	0	0	0	0.06	0.14
7791	57.80	21.05	96.83	122.75	97.12
7798	10.18	4.94	6.89	6.28	8.37
7799	11.11	9.46	7.70	8.82	7.08
780	126.13	37.45	44.69	49.16	44.08
7802	0.78	0.71	0.25	0	0.32
7803	35.21	10.93	70.68	72.13	72.12
7804	1.95	1.80	10.12	9.60	11.68
7805	9.02	4.47	72.23	78.49	80.55
780776	0	0	0.48	0.59	0.55
7809	0	0	0.49	0.30	0.31
781	1.53	12.04	1.24	0.79	1.40
7812	171.47	211.22	215.18	193.48	204.93
7813	2.82	5.88	2.37	2.21	1.76
7818	32.06	30.07	62.02	58.54	50.80
782	4.35	1.70	3.51	3.28	3.28
783	0.26	0.60	0.83	1.15	0.64
7832	111.30	5.24	15.07	18.80	17.88
7837	6.64	7.38	27.62	29.86	27.50
784	11.65	3.41	11.20	10.00	12.10
7840	1.61	5.11	3.23	2.30	3.98
7841	22.02	13.87	45.97	54.40	43.51
7844	15.92	12.37	8.80	8.35	11.54
7846	197.40	288.63	109.46	99.51	98.40
7849	2.11	0	0.81	1.01	1.28
785	0.65	0.36	0.33	0.25	0.16
7850	9.28	9.68	0.28	0	0
7851	22.70	10.47	0.54	0.26	0.28
7852	4.16	5.03	52.42	47.55	52.28
7855	2.34	0.68	5.78	4.66	5.30
7857	0.40	0.10	3.20	3.61	3.80
7862	9.64	4.40	12.44	12.93	10.82
7866	16.06	8.28	45.76	51.06	41.50
7867	40.86	22.69	37.92	42.88	38.00
7869	5.50	2.40	39.94	43.93	37.74
7871	12.80	12.23	10.36	8.45	7.09
7873	30.47	12.90	80.53	68.26	80.19
7874	36.12	47.05	37.69	31.52	37.22
7879	128.51	76.04	113.46	116.18	109.83
788	9.17	8.14	7.18	7.31	8.12
7881	0.90	1.08	0.53	1.08	0.93
7884	20.02	17.24	43.04	37.68	39.38
78986	0	0	0.83	0	0.80
78987	5.93	3.06	16.68	20.55	18.97
78988	10.07	5.84	14.80	13.83	17.95
78989	0.56	0.20	1.57	2.83	2.33
78990	16.82	3.23	1.69	1.66	0.87
78991	5.29	0.84	9.69	11.26	10.47
78992	22.54	4.96	34.09	40.81	37.44
78994	18.53	4.91	24.51	31.10	19.89
78995	1.26	0.68	5.18	3.53	6.34
78996	16.74	2.49	27.28	24.82	27.09
78997	0	0	1.18	1.23	1.22
78999	10.51	1.48	32.37	45.15	31.37
790	7.68	5.25	31.23	30.96	31.82
79000	1.46	1.24	6.59	6.14	8.52
79001	55.21	33.35	145.81	163.07	147.77
79002	68.49	19.52	127.42	136.97	109.25
79003	2.97	0.93	13.87	9.80	14.09
79004	28.74	9.78	40.33	48.57	52.63
79005	8.35	6.30	20.96	18.88	16.19
79006	3.79	0	19.64	18.32	16.43
79007	6.32	0.37	23.82	24.73	23.40
79008	12.93	10.04	29.37	32.02	32.24
79009	18.21	13.18	23.26	16.87	22.05
79012	0	0.08	3.24	2.42	2.44
79016	10.22	3.26	11.72	12.31	12.34
79017	69.01	28.09	69.96	61.34	60.87
79018	10.49	2.07	4.95	3.60	5.09
79019	2.83	0.63	24.25	32.00	24.50
79020	6.27	2.37	7.08	5.57	11.69
79022	21.09	14.95	73.22	76.07	81.36
79023	10.57	6.80	25.17	26.17	26.06
79024	0	0.23	0	0.35	0
79025	0.63	0	0	1.49	1.17
79026	304.32	1119.57	48.07	38.38	59.66
79027	19.23	4.99	21.14	22.10	22.33
79029	6.99	2.53	9.65	9.29	7.12
7903	0.27	0.28	3.71	3.34	3.96
79031	24.42	27.05	34.84	31.97	30.14
