"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"728113",636.747216217657,-8.07153977558567,0.754495837449677,-10.69792485916,1.04083000777119e-26,1.25759074196536e-24
"728116",1.18088170113746,3.21688777572789,2.6009575110795,1.23680904513998,0.216157983257195,NA
"728118",42.6223982675369,-3.68626350400295,0.973396802726399,-3.78701008024482,0.00015247091696327,0.000911453768608391
"728130",15.724692984594,-2.559049453513,0.956063856778181,-2.67665118325536,0.00743620083535311,0.0248741541784913
"728194",0.500149635870326,1.97649833235261,4.13656589367838,0.477811397945612,0.632784447956775,NA
"728215",2.69579165814505,2.86340936510894,1.91168867211626,1.4978429316836,0.134174063640271,0.244508928359081
"728224",82.1317233172349,-10.2908808443216,1.33405053004834,-7.71401128557606,1.21923685957611e-14,3.9125973185874e-13
"728226",0,NA,NA,NA,NA,NA
"728229",4.75420157474775,0.934535230184596,1.28299634441972,0.728400540071118,0.466368432768789,0.602892980883113
"728239",45.0566889748083,1.39260771133485,0.46971269561094,2.96480747560704,0.00302872407882286,0.0119183617895746
"728255",1.71664381645363,-4.70463343319506,2.57833833001844,-1.82467652845289,0.0680498572688541,0.146329671508825
"728269",2.90061575961908,4.49854221718193,2.05773799029653,2.18615889797207,0.0288039821724813,0.0749787353792891
"728276",0.151548530374588,0.580987595763124,4.56207316163209,0.127351661224844,0.898662073387321,NA
"728279",28.7713988945216,-8.78292658266353,1.51178592022323,-5.80963644731303,6.26086494857349e-09,9.32348600044805e-08
"728294",69.3534171734109,0.145635925866756,0.529129116124648,0.275237028975831,0.783134140136486,0.859099245476852
"7283",217.854526225865,0.122836642525654,0.4961351596279,0.247587053934621,0.804453928383149,0.873994257750875
"728318",0.522056570987364,-2.98083960884901,4.43507940811895,-0.672105127000032,0.501516772800503,NA
"728340",23.3927774284756,-2.1948599408227,1.22769343445156,-1.78779154406996,0.0738096456352428,0.155816020944605
"728343",0,NA,NA,NA,NA,NA
"728358",0.151548530374588,0.580987595763124,4.56207316163209,0.127351661224844,0.898662073387321,NA
"728361",0.357299724867198,-0.81343546446793,4.55264802770902,-0.17867304028712,0.858194439242662,NA
"728369",0.522056570987364,-2.98083960884901,4.43507940811895,-0.672105127000032,0.501516772800503,NA
"728373",0.522056570987364,-2.98083960884901,4.43507940811895,-0.672105127000032,0.501516772800503,NA
"728378",1.61225582326416,3.65330237333889,2.31275937925934,1.57962925417207,0.114191795699936,0.21537901485552
"728379",0.522056570987364,-2.98083960884901,4.43507940811895,-0.672105127000032,0.501516772800503,NA
"728392",25.9750617306058,0.684834606599961,0.729992588465284,0.938139122809093,0.348172918614133,0.492899864989953
"728393",0.522056570987364,-2.98083960884901,4.43507940811895,-0.672105127000032,0.501516772800503,NA
"728395",2.13711067772099,4.06166317489914,2.75406255309569,1.4747897321118,0.140269082587929,0.252814057881668
"7284",786.896947088579,0.278024978951572,0.416873638902612,0.666928663763561,0.504817700813267,0.638387052828322
"728400",0.522056570987364,-2.98083960884901,4.43507940811895,-0.672105127000032,0.501516772800503,NA
"728403",0.755270009035922,2.55682883273355,4.46319196746367,0.572870011277275,0.566732710899573,NA
"728405",0.522056570987364,-2.98083960884901,4.43507940811895,-0.672105127000032,0.501516772800503,NA
"728419",0.522056570987364,-2.98083960884901,4.43507940811895,-0.672105127000032,0.501516772800503,NA
"728441",2.89537179656932,-3.44817609559808,1.9394968283849,-1.77787147941331,0.0754249653764291,0.158491801421432
"728464",1.90281523636328,-1.196121484272,1.92385761037648,-0.621730775614903,0.534118911524481,0.664741515404132
"728485",6.36775271618254,4.17857659519198,1.77592685792644,2.35289903778518,0.0186276910690851,0.0528917651523658
"728489",21.1206665040068,1.15525941742776,0.708206798614179,1.63124587294047,0.102838449409117,0.199461319424298
"728492",77.9608197479994,-1.10761343815013,0.647299525693555,-1.71112969218288,0.0870571740165527,0.176291882731082
"728498",12.6427085616859,-0.436230943903533,0.970181178419966,-0.449638638232477,0.652971023077409,0.760163127522745
"728537",1.68339217961581,0.963370985138352,1.98166359164058,0.486142546697744,0.626866102783152,0.740305187143387
"728568",12.8811002883109,1.07300659265363,0.857501795456722,1.25131702153711,0.210818837713502,0.342398130620433
"728577",34.0371809251403,-1.58733324948725,0.776176969761375,-2.04506615285848,0.0408483366559781,0.0986508360578733
"728586",0.59162127187274,0.166253062418327,3.3025007992805,0.0503415661411947,0.959850200752366,NA
"728588",0.261028285493682,-1.94888623663254,4.54046326352765,-0.429226297740899,0.667758546835211,NA
"728591",1.53338162263356,0.614603117047493,1.89157635202612,0.324915838786616,0.74524476910894,0.83158950692776
